MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,material_id,formula,system,energy_above_hull,stable
8.0,29.0,21.0,16.4,10.08,8.0,64.0,87.0,23.0,77.8,11.040000000000001,87.0,15.9994,63.546,47.5466,35.01804,22.822368,15.9994,54.8,1357.77,1302.97,575.988,625.4256,54.8,11.0,16.0,5.0,14.0,2.4,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,132.0,66.0,92.4,31.68,66.0,1.9,3.44,1.54,2.8240000000000003,0.7392,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.0,2.4,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6,0.48,2.0,9.105,11.07,1.9649999999999999,9.891,0.9431999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,mp-760432,Cu2O3,Cu-O,0.0,1
8.0,29.0,21.0,16.4,10.08,8.0,64.0,87.0,23.0,77.8,11.040000000000001,87.0,15.9994,63.546,47.5466,35.01804,22.822368,15.9994,54.8,1357.77,1302.97,575.988,625.4256,54.8,11.0,16.0,5.0,14.0,2.4,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,132.0,66.0,92.4,31.68,66.0,1.9,3.44,1.54,2.8240000000000003,0.7392,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.0,2.4,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6,0.48,2.0,9.105,11.07,1.9649999999999999,9.891,0.9431999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,mp-1046820,Cu2O3,Cu-O,0.19967489675000002,0
8.0,29.0,21.0,20.6,10.08,29.0,64.0,87.0,23.0,73.2,11.040000000000001,64.0,15.9994,63.546,47.5466,44.52736,22.822368,63.546,54.8,1357.77,1302.97,836.582,625.4255999999999,1357.77,11.0,16.0,5.0,13.0,2.4,11.0,2.0,4.0,2.0,3.2,0.96,4.0,66.0,132.0,66.0,105.6,31.68,132.0,1.9,3.44,1.54,2.5159999999999996,0.7392,1.9,1.0,2.0,1.0,1.4,0.48,1.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,10.0,10.0,6.0,4.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,9.0,2.4,11.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.4,0.48,1.0,9.105,11.07,1.9649999999999999,10.284,0.9431999999999998,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,139.8,102.24,225.0,mp-1022728,Cu3O2,Cu-O,0.16036249400000102,0
8.0,29.0,21.0,17.0,10.285714285714286,8.0,64.0,87.0,23.0,77.14285714285714,11.26530612244898,87.0,15.9994,63.546,47.5466,36.376514285714286,23.288130612244895,15.9994,54.8,1357.77,1302.97,613.2157142857143,638.1893877551021,54.8,11.0,16.0,5.0,13.857142857142858,2.4489795918367347,16.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,66.0,132.0,66.0,94.28571428571429,32.326530612244895,66.0,1.9,3.44,1.54,2.7800000000000002,0.7542857142857142,3.44,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.142857142857142,2.4489795918367347,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,9.105,11.07,1.9649999999999999,9.947142857142856,0.9624489795918364,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571429,104.3265306122449,12.0,mp-1147673,Cu3O4,Cu-O,0.079719951607143,0
8.0,29.0,21.0,17.0,10.285714285714286,8.0,64.0,87.0,23.0,77.14285714285714,11.26530612244898,87.0,15.9994,63.546,47.5466,36.376514285714286,23.288130612244895,15.9994,54.8,1357.77,1302.97,613.2157142857143,638.1893877551021,54.8,11.0,16.0,5.0,13.857142857142858,2.4489795918367347,16.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,66.0,132.0,66.0,94.28571428571429,32.326530612244895,66.0,1.9,3.44,1.54,2.7800000000000002,0.7542857142857142,3.44,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.142857142857142,2.4489795918367347,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,9.105,11.07,1.9649999999999999,9.947142857142856,0.9624489795918364,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.28571428571429,104.3265306122449,12.0,mp-1178476,Cu3O4,Cu-O,0.041394533035716004,1
8.0,29.0,21.0,20.0,10.285714285714286,29.0,64.0,87.0,23.0,73.85714285714286,11.26530612244898,64.0,15.9994,63.546,47.5466,43.16888571428571,23.288130612244895,63.546,54.8,1357.77,1302.97,799.3542857142857,638.1893877551021,1357.77,11.0,16.0,5.0,13.142857142857142,2.4489795918367347,11.0,2.0,4.0,2.0,3.142857142857143,0.979591836734694,4.0,66.0,132.0,66.0,103.71428571428571,32.326530612244895,132.0,1.9,3.44,1.54,2.56,0.7542857142857143,1.9,1.0,2.0,1.0,1.4285714285714286,0.489795918367347,1.0,0.0,4.0,4.0,1.7142857142857142,1.9591836734693877,0.0,0.0,10.0,10.0,5.714285714285714,4.8979591836734695,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.857142857142858,2.4489795918367347,11.0,0.0,1.0,1.0,0.5714285714285714,0.489795918367347,1.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.4285714285714286,0.489795918367347,1.0,9.105,11.07,1.9649999999999999,10.227857142857143,0.9624489795918366,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,133.71428571428572,104.3265306122449,225.0,mp-1023130,Cu4O3,Cu-O,0.10854848428571401,0
8.0,29.0,21.0,20.0,10.285714285714286,29.0,64.0,87.0,23.0,73.85714285714286,11.26530612244898,64.0,15.9994,63.546,47.5466,43.16888571428571,23.288130612244895,63.546,54.8,1357.77,1302.97,799.3542857142857,638.1893877551021,1357.77,11.0,16.0,5.0,13.142857142857142,2.4489795918367347,11.0,2.0,4.0,2.0,3.142857142857143,0.979591836734694,4.0,66.0,132.0,66.0,103.71428571428571,32.326530612244895,132.0,1.9,3.44,1.54,2.56,0.7542857142857143,1.9,1.0,2.0,1.0,1.4285714285714286,0.489795918367347,1.0,0.0,4.0,4.0,1.7142857142857142,1.9591836734693877,0.0,0.0,10.0,10.0,5.714285714285714,4.8979591836734695,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.857142857142858,2.4489795918367347,11.0,0.0,1.0,1.0,0.5714285714285714,0.489795918367347,1.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.4285714285714286,0.489795918367347,1.0,9.105,11.07,1.9649999999999999,10.227857142857143,0.9624489795918366,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,133.71428571428572,104.3265306122449,225.0,mp-1478,Cu4O3,Cu-O,0.007515957857144001,1
8.0,29.0,21.0,16.75,10.208333333333334,8.0,64.0,87.0,23.0,77.41666666666667,11.180555555555555,87.0,15.9994,63.546,47.5466,35.81048333333334,23.112930555555554,15.9994,54.8,1357.77,1302.97,597.7041666666668,633.3881944444445,54.8,11.0,16.0,5.0,13.916666666666666,2.430555555555556,16.0,2.0,4.0,2.0,2.8333333333333335,0.9722222222222222,2.0,66.0,132.0,66.0,93.5,32.083333333333336,66.0,1.9,3.44,1.54,2.7983333333333333,0.7486111111111112,3.44,1.0,2.0,1.0,1.5833333333333333,0.4861111111111111,2.0,0.0,4.0,4.0,2.3333333333333335,1.9444444444444446,4.0,0.0,10.0,10.0,4.166666666666667,4.861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.083333333333334,2.430555555555556,6.0,0.0,1.0,1.0,0.4166666666666667,0.4861111111111111,0.0,0.0,2.0,2.0,1.1666666666666667,0.9722222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5833333333333333,0.4861111111111111,2.0,9.105,11.07,1.9649999999999999,9.92375,0.9552083333333332,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,100.75,103.54166666666667,12.0,mp-1045868,Cu5O7,Cu-O,0.18737940854166701,0
8.0,29.0,21.0,26.0,5.142857142857143,29.0,64.0,87.0,23.0,67.28571428571429,5.632653061224494,64.0,15.9994,63.546,47.5466,56.75362857142857,11.644065306122448,63.546,54.8,1357.77,1302.97,1171.6314285714286,319.094693877551,1357.77,11.0,16.0,5.0,11.714285714285714,1.2244897959183667,11.0,2.0,4.0,2.0,3.7142857142857144,0.48979591836734687,4.0,66.0,132.0,66.0,122.57142857142857,16.16326530612245,132.0,1.9,3.44,1.54,2.1199999999999997,0.37714285714285695,1.9,1.0,2.0,1.0,1.1428571428571428,0.24489795918367344,1.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,10.0,10.0,8.571428571428571,2.448979591836735,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,10.285714285714286,1.2244897959183667,11.0,0.0,1.0,1.0,0.8571428571428571,0.2448979591836735,1.0,0.0,2.0,2.0,0.2857142857142857,0.489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1428571428571428,0.24489795918367344,1.0,9.105,11.07,1.9649999999999999,10.789285714285715,0.4812244897959183,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,194.57142857142858,52.16326530612245,225.0,mp-1207322,Cu6O,Cu-O,1.462426415714285,0
8.0,29.0,21.0,19.2,10.453333333333335,29.0,64.0,87.0,23.0,74.73333333333333,11.44888888888889,64.0,15.9994,63.546,47.5466,41.35758666666666,23.66764088888889,63.546,54.8,1357.77,1302.97,749.7173333333334,648.5895111111112,1357.77,11.0,16.0,5.0,13.333333333333334,2.488888888888889,11.0,2.0,4.0,2.0,3.066666666666667,0.9955555555555555,4.0,66.0,132.0,66.0,101.2,32.85333333333333,132.0,1.9,3.44,1.54,2.618666666666667,0.7665777777777778,1.9,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,0.0,4.0,4.0,1.8666666666666667,1.991111111111111,0.0,0.0,10.0,10.0,5.333333333333333,4.977777777777777,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.666666666666666,2.488888888888889,11.0,0.0,1.0,1.0,0.5333333333333333,0.49777777777777776,1.0,0.0,2.0,2.0,0.9333333333333333,0.9955555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,9.105,11.07,1.9649999999999999,10.153,0.9781333333333333,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,125.6,106.02666666666667,225.0,mp-1147761,Cu8O7,Cu-O,0.21241210933333302,0
8.0,29.0,21.0,26.666666666666668,4.148148148148148,29.0,64.0,87.0,23.0,66.55555555555556,4.543209876543211,64.0,15.9994,63.546,47.5466,58.26304444444444,9.391920987654323,63.546,54.8,1357.77,1302.97,1212.9955555555555,257.37679012345683,1357.77,11.0,16.0,5.0,11.555555555555555,0.9876543209876542,11.0,2.0,4.0,2.0,3.7777777777777777,0.3950617283950618,4.0,66.0,132.0,66.0,124.66666666666667,13.037037037037033,132.0,1.9,3.44,1.54,2.071111111111111,0.3041975308641976,1.9,1.0,2.0,1.0,1.1111111111111112,0.1975308641975309,1.0,0.0,4.0,4.0,0.4444444444444444,0.7901234567901234,0.0,0.0,10.0,10.0,8.88888888888889,1.9753086419753083,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,10.444444444444445,0.9876543209876542,11.0,0.0,1.0,1.0,0.8888888888888888,0.1975308641975309,1.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1111111111111112,0.1975308641975309,1.0,9.105,11.07,1.9649999999999999,10.851666666666667,0.3881481481481484,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,201.33333333333334,42.07407407407407,225.0,mp-704745,Cu8O,Cu-O,0.18543947666666702,0
8.0,29.0,21.0,19.2,10.453333333333335,29.0,64.0,87.0,23.0,74.73333333333333,11.44888888888889,64.0,15.9994,63.546,47.5466,41.35758666666666,23.66764088888889,63.546,54.8,1357.77,1302.97,749.7173333333334,648.5895111111112,1357.77,11.0,16.0,5.0,13.333333333333334,2.488888888888889,11.0,2.0,4.0,2.0,3.066666666666667,0.9955555555555555,4.0,66.0,132.0,66.0,101.2,32.85333333333333,132.0,1.9,3.44,1.54,2.618666666666667,0.7665777777777778,1.9,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,0.0,4.0,4.0,1.8666666666666667,1.991111111111111,0.0,0.0,10.0,10.0,5.333333333333333,4.977777777777777,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.666666666666666,2.488888888888889,11.0,0.0,1.0,1.0,0.5333333333333333,0.49777777777777776,1.0,0.0,2.0,2.0,0.9333333333333333,0.9955555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,9.105,11.07,1.9649999999999999,10.153,0.9781333333333333,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,125.6,106.02666666666667,225.0,mp-32905,Cu8O7,Cu-O,0.066487009333331,0
8.0,29.0,21.0,26.666666666666668,4.148148148148148,29.0,64.0,87.0,23.0,66.55555555555556,4.543209876543211,64.0,15.9994,63.546,47.5466,58.26304444444444,9.391920987654323,63.546,54.8,1357.77,1302.97,1212.9955555555555,257.37679012345683,1357.77,11.0,16.0,5.0,11.555555555555555,0.9876543209876542,11.0,2.0,4.0,2.0,3.7777777777777777,0.3950617283950618,4.0,66.0,132.0,66.0,124.66666666666667,13.037037037037033,132.0,1.9,3.44,1.54,2.071111111111111,0.3041975308641976,1.9,1.0,2.0,1.0,1.1111111111111112,0.1975308641975309,1.0,0.0,4.0,4.0,0.4444444444444444,0.7901234567901234,0.0,0.0,10.0,10.0,8.88888888888889,1.9753086419753083,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,10.444444444444445,0.9876543209876542,11.0,0.0,1.0,1.0,0.8888888888888888,0.1975308641975309,1.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1111111111111112,0.1975308641975309,1.0,9.105,11.07,1.9649999999999999,10.851666666666667,0.3881481481481484,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,201.33333333333334,42.07407407407407,225.0,mp-31217,Cu8O,Cu-O,0.117588806666667,0
8.0,29.0,21.0,19.2,10.453333333333335,29.0,64.0,87.0,23.0,74.73333333333333,11.44888888888889,64.0,15.9994,63.546,47.5466,41.35758666666666,23.66764088888889,63.546,54.8,1357.77,1302.97,749.7173333333334,648.5895111111112,1357.77,11.0,16.0,5.0,13.333333333333334,2.488888888888889,11.0,2.0,4.0,2.0,3.066666666666667,0.9955555555555555,4.0,66.0,132.0,66.0,101.2,32.85333333333333,132.0,1.9,3.44,1.54,2.618666666666667,0.7665777777777778,1.9,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,0.0,4.0,4.0,1.8666666666666667,1.991111111111111,0.0,0.0,10.0,10.0,5.333333333333333,4.977777777777777,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.666666666666666,2.488888888888889,11.0,0.0,1.0,1.0,0.5333333333333333,0.49777777777777776,1.0,0.0,2.0,2.0,0.9333333333333333,0.9955555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.4666666666666666,0.49777777777777776,1.0,9.105,11.07,1.9649999999999999,10.153,0.9781333333333333,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,125.6,106.02666666666667,225.0,mp-760084,Cu8O7,Cu-O,0.051598199333333004,0
8.0,29.0,21.0,16.59090909090909,10.152892561983471,8.0,64.0,87.0,23.0,77.5909090909091,11.1198347107438,87.0,15.9994,63.546,47.5466,35.45028181818182,22.987405785123965,15.9994,54.8,1357.77,1302.97,587.8331818181819,629.948305785124,54.8,11.0,16.0,5.0,13.954545454545455,2.4173553719008263,16.0,2.0,4.0,2.0,2.8181818181818183,0.9669421487603306,2.0,66.0,132.0,66.0,93.0,31.90909090909091,66.0,1.9,3.44,1.54,2.8099999999999996,0.7445454545454546,3.44,1.0,2.0,1.0,1.5909090909090908,0.4834710743801653,2.0,0.0,4.0,4.0,2.3636363636363638,1.9338842975206612,4.0,0.0,10.0,10.0,4.090909090909091,4.8347107438016526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.045454545454545,2.4173553719008263,6.0,0.0,1.0,1.0,0.4090909090909091,0.4834710743801653,0.0,0.0,2.0,2.0,1.1818181818181819,0.9669421487603306,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5909090909090908,0.4834710743801653,2.0,9.105,11.07,1.9649999999999999,9.908863636363636,0.9500206611570245,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,99.13636363636364,102.97933884297521,12.0,mp-1045694,Cu9O13,Cu-O,0.19355781613636402,0
8.0,29.0,21.0,28.676923076923078,0.6362130177514781,29.0,64.0,87.0,23.0,64.35384615384615,0.6968047337278059,64.0,15.9994,63.546,47.5466,62.81451384615385,1.4404650414201132,63.546,54.8,1357.77,1302.97,1337.7243076923078,39.474594082840134,1357.77,11.0,16.0,5.0,11.076923076923077,0.15147928994082813,11.0,2.0,4.0,2.0,3.9692307692307693,0.060591715976331256,4.0,66.0,132.0,66.0,130.98461538461538,1.9995266272189383,132.0,1.9,3.44,1.54,1.9236923076923076,0.046655621301775134,1.9,1.0,2.0,1.0,1.0153846153846153,0.030295857988165628,1.0,0.0,4.0,4.0,0.06153846153846154,0.12118343195266273,0.0,0.0,10.0,10.0,9.846153846153847,0.30295857988165625,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,10.923076923076923,0.15147928994082813,11.0,0.0,1.0,1.0,0.9846153846153847,0.030295857988165628,1.0,0.0,2.0,2.0,0.03076923076923077,0.06059171597633137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0153846153846153,0.030295857988165628,1.0,9.105,11.07,1.9649999999999999,11.039769230769231,0.05953136094674561,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,221.72307692307692,6.453017751479296,225.0,mp-1213626,Cu64O,Cu-O,0.032106777692306,1
8.0,29.0,21.0,14.25,7.375,8.0,64.0,87.0,23.0,76.5,10.5,87.0,15.9994,63.546,47.5466,29.96245,16.791775,15.9994,54.8,1357.77,1302.97,597.5925,542.7925,54.8,2.0,16.0,14.0,11.25,4.75,16.0,2.0,4.0,2.0,2.75,0.75,2.0,66.0,141.0,75.0,101.25,35.25,66.0,1.31,3.44,2.13,2.5225,0.9175,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.25,2.375,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.75,2.0,9.105,22.89,13.785,13.0425,4.92375,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,110.75,98.75,12.0,mp-1046283,MgCuO2,Cu-Mg-O,0.21770457312500002,0
